	SubjectID1	SubjectID2	Group1	Group2	Distance
4916	SRR7014110	SRR7014056	Crohn's disease	Crohn's disease	0.6125857563033269
4917	SRR7014110	SRR7014057	Crohn's disease	Crohn's disease	0.7699093399800975
4918	SRR7014110	SRR7014058	Crohn's disease	Crohn's disease	0.8750133052056186
4919	SRR7014110	SRR7014059	Crohn's disease	Crohn's disease	0.517959436652779
4920	SRR7014110	SRR7014060	Crohn's disease	Crohn's disease	0.5475992490775794
4921	SRR7014110	SRR7014061	Crohn's disease	Crohn's disease	0.5237865131797828
4922	SRR7014110	SRR7014062	Crohn's disease	Crohn's disease	0.5904421431979455
4923	SRR7014110	SRR7014066	Crohn's disease	Crohn's disease	0.6017891774196976
4924	SRR7014110	SRR7014067	Crohn's disease	Crohn's disease	0.5463170208195047
4925	SRR7014110	SRR7014068	Crohn's disease	Crohn's disease	0.6126291373051972
4926	SRR7014110	SRR7014072	Crohn's disease	Crohn's disease	0.8451795437881833
4927	SRR7014110	SRR7014073	Crohn's disease	Crohn's disease	0.588954638630594
4928	SRR7014110	SRR7014074	Crohn's disease	Crohn's disease	0.5983500556626118
4929	SRR7014110	SRR7014075	Crohn's disease	Crohn's disease	0.5423400485899043
4930	SRR7014110	SRR7014076	Crohn's disease	Crohn's disease	0.559565104524593
4931	SRR7014110	SRR7014077	Crohn's disease	Crohn's disease	0.574156073111312
4932	SRR7014110	SRR7014078	Crohn's disease	Crohn's disease	0.4946428686030168
4933	SRR7014110	SRR7014082	Crohn's disease	Crohn's disease	0.5954010351556819
4934	SRR7014110	SRR7014083	Crohn's disease	Crohn's disease	0.6204166223227708
4935	SRR7014110	SRR7014084	Crohn's disease	Crohn's disease	0.587345864796637
4936	SRR7014110	SRR7014085	Crohn's disease	Crohn's disease	0.6014542184809136
4937	SRR7014110	SRR7014086	Crohn's disease	Crohn's disease	0.6091466949907324
4938	SRR7014110	SRR7014087	Crohn's disease	Crohn's disease	0.5017469354513345
4939	SRR7014110	SRR7014089	Crohn's disease	Crohn's disease	0.4971189092176475
4940	SRR7014110	SRR7014090	Crohn's disease	Crohn's disease	0.500632408835328
4941	SRR7014110	SRR7014091	Crohn's disease	Crohn's disease	0.5618387486979891
4942	SRR7014110	SRR7014092	Crohn's disease	Crohn's disease	0.48408660240165835
4943	SRR7014110	SRR7014093	Crohn's disease	Crohn's disease	0.5015562223664936
4944	SRR7014110	SRR7014097	Crohn's disease	Crohn's disease	0.582264644847925
4945	SRR7014110	SRR7014098	Crohn's disease	Crohn's disease	0.55150563177357
4946	SRR7014110	SRR7014099	Crohn's disease	Crohn's disease	0.5643964878409877
4947	SRR7014110	SRR7014101	Crohn's disease	Crohn's disease	0.6162087008258674
4948	SRR7014110	SRR7014102	Crohn's disease	Crohn's disease	0.5636859337801023
4949	SRR7014110	SRR7014103	Crohn's disease	Crohn's disease	0.5253462701536623
4950	SRR7014111	SRR7013953	Crohn's disease	Crohn's disease	0.7451464284447317
4951	SRR7014111	SRR7013954	Crohn's disease	Crohn's disease	0.6275999139039962
4952	SRR7014111	SRR7013955	Crohn's disease	Crohn's disease	0.6125129318195408
4953	SRR7014111	SRR7013956	Crohn's disease	Crohn's disease	0.6238147751891168
4954	SRR7014111	SRR7013958	Crohn's disease	Crohn's disease	0.6113197701205149
4955	SRR7014111	SRR7013959	Crohn's disease	Crohn's disease	0.6405465322783706
4956	SRR7014111	SRR7013960	Crohn's disease	Crohn's disease	0.6243980393947689
4957	SRR7014111	SRR7013961	Crohn's disease	Crohn's disease	0.5695677485183639
4958	SRR7014111	SRR7013969	Crohn's disease	Crohn's disease	0.7051848634906165
4959	SRR7014111	SRR7013970	Crohn's disease	Crohn's disease	0.6423090833689072
4960	SRR7014111	SRR7013971	Crohn's disease	Crohn's disease	0.6494653512936285
4961	SRR7014111	SRR7013972	Crohn's disease	Crohn's disease	0.6707771156461312
4962	SRR7014111	SRR7013975	Crohn's disease	Crohn's disease	0.5746946588351708
4963	SRR7014111	SRR7013976	Crohn's disease	Crohn's disease	0.5966959409941549
4964	SRR7014111	SRR7013977	Crohn's disease	Crohn's disease	0.5674988978788772
4965	SRR7014111	SRR7013985	Crohn's disease	Crohn's disease	0.6120206852965717
4966	SRR7014111	SRR7013986	Crohn's disease	Crohn's disease	0.5913009266990534
4967	SRR7014111	SRR7013990	Crohn's disease	Crohn's disease	0.6661697082101089
4968	SRR7014111	SRR7013991	Crohn's disease	Crohn's disease	0.6382612273389406
4969	SRR7014111	SRR7013992	Crohn's disease	Crohn's disease	0.6198594098886888
4970	SRR7014111	SRR7013993	Crohn's disease	Crohn's disease	0.5495833571036359
4971	SRR7014111	SRR7013994	Crohn's disease	Crohn's disease	0.5838313295876856
4972	SRR7014111	SRR7013995	Crohn's disease	Crohn's disease	0.5631958432139105
4973	SRR7014111	SRR7013996	Crohn's disease	Crohn's disease	0.5071156243605397
4974	SRR7014111	SRR7013997	Crohn's disease	Crohn's disease	0.5784600512370169
4975	SRR7014111	SRR7013998	Crohn's disease	Crohn's disease	0.6382494224564117
4976	SRR7014111	SRR7013999	Crohn's disease	Crohn's disease	0.6523866614193348
4977	SRR7014111	SRR7014000	Crohn's disease	Crohn's disease	0.6464917693459621
4978	SRR7014111	SRR7014001	Crohn's disease	Crohn's disease	0.6425647860393798
4979	SRR7014111	SRR7014003	Crohn's disease	Crohn's disease	0.6303322022190045
4980	SRR7014111	SRR7014004	Crohn's disease	Crohn's disease	0.6440362154457197
4981	SRR7014111	SRR7014005	Crohn's disease	Crohn's disease	0.6367624239914
4982	SRR7014111	SRR7014006	Crohn's disease	Crohn's disease	0.6161194881454228
4983	SRR7014111	SRR7014007	Crohn's disease	Crohn's disease	0.6071558515315012
4984	SRR7014111	SRR7014009	Crohn's disease	Crohn's disease	0.6079595498753553
4985	SRR7014111	SRR7014010	Crohn's disease	Crohn's disease	0.5802624079330245
4986	SRR7014111	SRR7014014	Crohn's disease	Crohn's disease	0.5462024829605541
4987	SRR7014111	SRR7014015	Crohn's disease	Crohn's disease	0.6462757286365587
4988	SRR7014111	SRR7014016	Crohn's disease	Crohn's disease	0.5597954898296981
4989	SRR7014111	SRR7014017	Crohn's disease	Crohn's disease	0.5155893827573214
4990	SRR7014111	SRR7014018	Crohn's disease	Crohn's disease	0.6884715660948226
4991	SRR7014111	SRR7014023	Crohn's disease	Crohn's disease	0.5536167619787619
4992	SRR7014111	SRR7014024	Crohn's disease	Crohn's disease	0.5072739432006181
4993	SRR7014111	SRR7014025	Crohn's disease	Crohn's disease	0.550680011298624
4994	SRR7014111	SRR7014026	Crohn's disease	Crohn's disease	0.5565965001011062
4995	SRR7014111	SRR7014027	Crohn's disease	Crohn's disease	0.5935879418096793
4996	SRR7014111	SRR7014028	Crohn's disease	Crohn's disease	0.6641088453051901
4997	SRR7014111	SRR7014032	Crohn's disease	Crohn's disease	0.6657633524789439
4998	SRR7014111	SRR7014033	Crohn's disease	Crohn's disease	0.6566100179701372
4999	SRR7014111	SRR7014034	Crohn's disease	Crohn's disease	0.44181777402429806
5000	SRR7014111	SRR7014035	Crohn's disease	Crohn's disease	0.6801708037310077
5001	SRR7014111	SRR7014036	Crohn's disease	Crohn's disease	0.7403557279720671
5002	SRR7014111	SRR7014037	Crohn's disease	Crohn's disease	0.5915075442224008
5003	SRR7014111	SRR7014043	Crohn's disease	Crohn's disease	0.6061600752453741
5004	SRR7014111	SRR7014044	Crohn's disease	Crohn's disease	0.6203120647851322
5005	SRR7014111	SRR7014045	Crohn's disease	Crohn's disease	0.6985309294992298
5006	SRR7014111	SRR7014046	Crohn's disease	Crohn's disease	0.6050026751830663
5007	SRR7014111	SRR7014047	Crohn's disease	Crohn's disease	0.6508972445876685
5008	SRR7014111	SRR7014048	Crohn's disease	Crohn's disease	0.8092664567292053
5009	SRR7014111	SRR7014049	Crohn's disease	Crohn's disease	0.5432819015750026
5010	SRR7014111	SRR7014050	Crohn's disease	Crohn's disease	0.5769385235459661
5011	SRR7014111	SRR7014051	Crohn's disease	Crohn's disease	0.5860417441718291
5012	SRR7014111	SRR7014052	Crohn's disease	Crohn's disease	0.7078812263875924
5013	SRR7014111	SRR7014053	Crohn's disease	Crohn's disease	0.5820927398893903
5014	SRR7014111	SRR7014055	Crohn's disease	Crohn's disease	0.5952693362864896
5015	SRR7014111	SRR7014056	Crohn's disease	Crohn's disease	0.6425771969314886
5016	SRR7014111	SRR7014057	Crohn's disease	Crohn's disease	0.8280011063165044
5017	SRR7014111	SRR7014058	Crohn's disease	Crohn's disease	0.8706044843370673
5018	SRR7014111	SRR7014059	Crohn's disease	Crohn's disease	0.6243514441678777
5019	SRR7014111	SRR7014060	Crohn's disease	Crohn's disease	0.5431203055186694
5020	SRR7014111	SRR7014061	Crohn's disease	Crohn's disease	0.5878565170810551
5021	SRR7014111	SRR7014062	Crohn's disease	Crohn's disease	0.4171877537846086
5022	SRR7014111	SRR7014066	Crohn's disease	Crohn's disease	0.5026815328526071
5023	SRR7014111	SRR7014067	Crohn's disease	Crohn's disease	0.6870652945355453
5024	SRR7014111	SRR7014068	Crohn's disease	Crohn's disease	0.6159753753329608
5025	SRR7014111	SRR7014072	Crohn's disease	Crohn's disease	0.8468738781013598
5026	SRR7014111	SRR7014073	Crohn's disease	Crohn's disease	0.6521311820481609
5027	SRR7014111	SRR7014074	Crohn's disease	Crohn's disease	0.4899771813889105
5028	SRR7014111	SRR7014075	Crohn's disease	Crohn's disease	0.514092682854956
5029	SRR7014111	SRR7014076	Crohn's disease	Crohn's disease	0.5224043649237726
5030	SRR7014111	SRR7014077	Crohn's disease	Crohn's disease	0.5562645655777513
5031	SRR7014111	SRR7014078	Crohn's disease	Crohn's disease	0.5447690555737519
5032	SRR7014111	SRR7014082	Crohn's disease	Crohn's disease	0.5866054903558956
5033	SRR7014111	SRR7014083	Crohn's disease	Crohn's disease	0.5875080499157835
5034	SRR7014111	SRR7014084	Crohn's disease	Crohn's disease	0.5729110010499054
5035	SRR7014111	SRR7014085	Crohn's disease	Crohn's disease	0.6793116523021098
5036	SRR7014111	SRR7014086	Crohn's disease	Crohn's disease	0.7008479558950896
5037	SRR7014111	SRR7014087	Crohn's disease	Crohn's disease	0.6590716811900439
5038	SRR7014111	SRR7014089	Crohn's disease	Crohn's disease	0.6587838723168522
5039	SRR7014111	SRR7014090	Crohn's disease	Crohn's disease	0.6751902389301261
5040	SRR7014111	SRR7014091	Crohn's disease	Crohn's disease	0.7476470564997231
5041	SRR7014111	SRR7014092	Crohn's disease	Crohn's disease	0.67492354041375
5042	SRR7014111	SRR7014093	Crohn's disease	Crohn's disease	0.655729280894702
5043	SRR7014111	SRR7014097	Crohn's disease	Crohn's disease	0.6292058080828694
5044	SRR7014111	SRR7014098	Crohn's disease	Crohn's disease	0.6670966273361851
5045	SRR7014111	SRR7014099	Crohn's disease	Crohn's disease	0.6035968283639838
5046	SRR7014111	SRR7014101	Crohn's disease	Crohn's disease	0.6839146945852325
5047	SRR7014111	SRR7014102	Crohn's disease	Crohn's disease	0.6171123321179021
5048	SRR7014111	SRR7014103	Crohn's disease	Crohn's disease	0.5140607899075197
5049	SRR7014111	SRR7014110	Crohn's disease	Crohn's disease	0.5830959943682094
5050	SRR7014112	SRR7013953	Crohn's disease	Crohn's disease	0.5847993685283487
5051	SRR7014112	SRR7013954	Crohn's disease	Crohn's disease	0.5195624171374562
5052	SRR7014112	SRR7013955	Crohn's disease	Crohn's disease	0.5077315860819626
5053	SRR7014112	SRR7013956	Crohn's disease	Crohn's disease	0.540772359528507
5054	SRR7014112	SRR7013958	Crohn's disease	Crohn's disease	0.6074985498159593
5055	SRR7014112	SRR7013959	Crohn's disease	Crohn's disease	0.5193291878099673
5056	SRR7014112	SRR7013960	Crohn's disease	Crohn's disease	0.49614729216876874
5057	SRR7014112	SRR7013961	Crohn's disease	Crohn's disease	0.5258718635306094
5058	SRR7014112	SRR7013969	Crohn's disease	Crohn's disease	0.6406962808440934
5059	SRR7014112	SRR7013970	Crohn's disease	Crohn's disease	0.5290847634328342
5060	SRR7014112	SRR7013971	Crohn's disease	Crohn's disease	0.5394222223909513
5061	SRR7014112	SRR7013972	Crohn's disease	Crohn's disease	0.6091929608023614
5062	SRR7014112	SRR7013975	Crohn's disease	Crohn's disease	0.5548379659964718
5063	SRR7014112	SRR7013976	Crohn's disease	Crohn's disease	0.5547797492873046
5064	SRR7014112	SRR7013977	Crohn's disease	Crohn's disease	0.5871386657200842
5065	SRR7014112	SRR7013985	Crohn's disease	Crohn's disease	0.554552795340154
5066	SRR7014112	SRR7013986	Crohn's disease	Crohn's disease	0.5255940887572504
5067	SRR7014112	SRR7013990	Crohn's disease	Crohn's disease	0.562192852410852
5068	SRR7014112	SRR7013991	Crohn's disease	Crohn's disease	0.5120576995379931
5069	SRR7014112	SRR7013992	Crohn's disease	Crohn's disease	0.5983888275324208
5070	SRR7014112	SRR7013993	Crohn's disease	Crohn's disease	0.5318151356405227
5071	SRR7014112	SRR7013994	Crohn's disease	Crohn's disease	0.5459893028554312
5072	SRR7014112	SRR7013995	Crohn's disease	Crohn's disease	0.5454033145206265
5073	SRR7014112	SRR7013996	Crohn's disease	Crohn's disease	0.493518952587759
5074	SRR7014112	SRR7013997	Crohn's disease	Crohn's disease	0.5589660896980192
5075	SRR7014112	SRR7013998	Crohn's disease	Crohn's disease	0.5198748252298974
5076	SRR7014112	SRR7013999	Crohn's disease	Crohn's disease	0.5074759689018405
5077	SRR7014112	SRR7014000	Crohn's disease	Crohn's disease	0.4860909885729943
5078	SRR7014112	SRR7014001	Crohn's disease	Crohn's disease	0.49088504039782715
5079	SRR7014112	SRR7014003	Crohn's disease	Crohn's disease	0.5264094393461524
5080	SRR7014112	SRR7014004	Crohn's disease	Crohn's disease	0.5209586504637318
5081	SRR7014112	SRR7014005	Crohn's disease	Crohn's disease	0.5006816899398843
5082	SRR7014112	SRR7014006	Crohn's disease	Crohn's disease	0.5782251788276456
5083	SRR7014112	SRR7014007	Crohn's disease	Crohn's disease	0.5672413765669434
5084	SRR7014112	SRR7014009	Crohn's disease	Crohn's disease	0.5583994329677043
5085	SRR7014112	SRR7014010	Crohn's disease	Crohn's disease	0.6596914305474338
5086	SRR7014112	SRR7014014	Crohn's disease	Crohn's disease	0.5365279708393423
5087	SRR7014112	SRR7014015	Crohn's disease	Crohn's disease	0.5671720375564436
5088	SRR7014112	SRR7014016	Crohn's disease	Crohn's disease	0.4954015666822784
5089	SRR7014112	SRR7014017	Crohn's disease	Crohn's disease	0.5279376616362633
5090	SRR7014112	SRR7014018	Crohn's disease	Crohn's disease	0.5676739847776211
5091	SRR7014112	SRR7014023	Crohn's disease	Crohn's disease	0.5201087645440796
5092	SRR7014112	SRR7014024	Crohn's disease	Crohn's disease	0.5295543456809693
5093	SRR7014112	SRR7014025	Crohn's disease	Crohn's disease	0.4992230282174768
5094	SRR7014112	SRR7014026	Crohn's disease	Crohn's disease	0.44193278430600874
5095	SRR7014112	SRR7014027	Crohn's disease	Crohn's disease	0.4492383465284634
5096	SRR7014112	SRR7014028	Crohn's disease	Crohn's disease	0.5732223674537534
5097	SRR7014112	SRR7014032	Crohn's disease	Crohn's disease	0.5214322560934502
5098	SRR7014112	SRR7014033	Crohn's disease	Crohn's disease	0.49288216750177194
5099	SRR7014112	SRR7014034	Crohn's disease	Crohn's disease	0.6004232394045794
5100	SRR7014112	SRR7014035	Crohn's disease	Crohn's disease	0.5461577353923394
5101	SRR7014112	SRR7014036	Crohn's disease	Crohn's disease	0.7417124389431968
5102	SRR7014112	SRR7014037	Crohn's disease	Crohn's disease	0.5512031182581978
5103	SRR7014112	SRR7014043	Crohn's disease	Crohn's disease	0.5370878092280468
5104	SRR7014112	SRR7014044	Crohn's disease	Crohn's disease	0.5568308627725613
5105	SRR7014112	SRR7014045	Crohn's disease	Crohn's disease	0.5359609704524001
5106	SRR7014112	SRR7014046	Crohn's disease	Crohn's disease	0.5736675486402986
5107	SRR7014112	SRR7014047	Crohn's disease	Crohn's disease	0.5238314367077439
5108	SRR7014112	SRR7014048	Crohn's disease	Crohn's disease	0.8311956606338108
5109	SRR7014112	SRR7014049	Crohn's disease	Crohn's disease	0.5499152446081401
5110	SRR7014112	SRR7014050	Crohn's disease	Crohn's disease	0.4829640602161962
5111	SRR7014112	SRR7014051	Crohn's disease	Crohn's disease	0.4553525882078868
5112	SRR7014112	SRR7014052	Crohn's disease	Crohn's disease	0.5559121770322085
5113	SRR7014112	SRR7014053	Crohn's disease	Crohn's disease	0.5968066437539096
5114	SRR7014112	SRR7014055	Crohn's disease	Crohn's disease	0.5873137259885323
5115	SRR7014112	SRR7014056	Crohn's disease	Crohn's disease	0.5732586609737571
5116	SRR7014112	SRR7014057	Crohn's disease	Crohn's disease	0.8142796752878408
5117	SRR7014112	SRR7014058	Crohn's disease	Crohn's disease	0.8997990108002509
5118	SRR7014112	SRR7014059	Crohn's disease	Crohn's disease	0.5378727695375053
5119	SRR7014112	SRR7014060	Crohn's disease	Crohn's disease	0.4289361141663548
5120	SRR7014112	SRR7014061	Crohn's disease	Crohn's disease	0.4620713246013371
5121	SRR7014112	SRR7014062	Crohn's disease	Crohn's disease	0.6612969843326115
5122	SRR7014112	SRR7014066	Crohn's disease	Crohn's disease	0.6022650878390452
5123	SRR7014112	SRR7014067	Crohn's disease	Crohn's disease	0.6145236084216922
5124	SRR7014112	SRR7014068	Crohn's disease	Crohn's disease	0.7062709823879684
5125	SRR7014112	SRR7014072	Crohn's disease	Crohn's disease	0.8684980151517643
5126	SRR7014112	SRR7014073	Crohn's disease	Crohn's disease	0.45579291528468285
5127	SRR7014112	SRR7014074	Crohn's disease	Crohn's disease	0.5524503085781551
5128	SRR7014112	SRR7014075	Crohn's disease	Crohn's disease	0.5778002032418739
5129	SRR7014112	SRR7014076	Crohn's disease	Crohn's disease	0.559115784910863
5130	SRR7014112	SRR7014077	Crohn's disease	Crohn's disease	0.5328849988266549
5131	SRR7014112	SRR7014078	Crohn's disease	Crohn's disease	0.5376637011132278
5132	SRR7014112	SRR7014082	Crohn's disease	Crohn's disease	0.527686156878343
5133	SRR7014112	SRR7014083	Crohn's disease	Crohn's disease	0.6050314177190275
5134	SRR7014112	SRR7014084	Crohn's disease	Crohn's disease	0.5429808330000775
5135	SRR7014112	SRR7014085	Crohn's disease	Crohn's disease	0.5501051999068372
5136	SRR7014112	SRR7014086	Crohn's disease	Crohn's disease	0.5907461259196956
5137	SRR7014112	SRR7014087	Crohn's disease	Crohn's disease	0.5078199585272783
5138	SRR7014112	SRR7014089	Crohn's disease	Crohn's disease	0.4762083034302729
5139	SRR7014112	SRR7014090	Crohn's disease	Crohn's disease	0.5346481492997266
5140	SRR7014112	SRR7014091	Crohn's disease	Crohn's disease	0.5940055652725511
5141	SRR7014112	SRR7014092	Crohn's disease	Crohn's disease	0.511252535960655
5142	SRR7014112	SRR7014093	Crohn's disease	Crohn's disease	0.5359050277376454
5143	SRR7014112	SRR7014097	Crohn's disease	Crohn's disease	0.6077545449951526
5144	SRR7014112	SRR7014098	Crohn's disease	Crohn's disease	0.5586142454858791
5145	SRR7014112	SRR7014099	Crohn's disease	Crohn's disease	0.5350533967567065
5146	SRR7014112	SRR7014101	Crohn's disease	Crohn's disease	0.5717952906742321
5147	SRR7014112	SRR7014102	Crohn's disease	Crohn's disease	0.48994856409089776
5148	SRR7014112	SRR7014103	Crohn's disease	Crohn's disease	0.5725315267382511
5149	SRR7014112	SRR7014110	Crohn's disease	Crohn's disease	0.5258643050645135
5150	SRR7014112	SRR7014111	Crohn's disease	Crohn's disease	0.6095931077430815
5151	SRR7014114	SRR7013953	Crohn's disease	Crohn's disease	0.5595443628072375
5152	SRR7014114	SRR7013954	Crohn's disease	Crohn's disease	0.41745738356982354
5153	SRR7014114	SRR7013955	Crohn's disease	Crohn's disease	0.5003152748150826
5154	SRR7014114	SRR7013956	Crohn's disease	Crohn's disease	0.4942570028517258
5155	SRR7014114	SRR7013958	Crohn's disease	Crohn's disease	0.5393703794787978
5156	SRR7014114	SRR7013959	Crohn's disease	Crohn's disease	0.5585012550075047
5157	SRR7014114	SRR7013960	Crohn's disease	Crohn's disease	0.39910242690228764
5158	SRR7014114	SRR7013961	Crohn's disease	Crohn's disease	0.5211132524616723
5159	SRR7014114	SRR7013969	Crohn's disease	Crohn's disease	0.5182007394720186
5160	SRR7014114	SRR7013970	Crohn's disease	Crohn's disease	0.4963427951036061
